ID,수요량
TEST_2329,2397.0054
TEST_2330,130.9191
TEST_2331,75.48107
TEST_2332,74.467224
TEST_2333,415.0761
TEST_2334,41.532322
TEST_2335,42.527416
TEST_2336,707.523
TEST_2337,334.20624
TEST_2338,458.06836
TEST_2339,238.97899
TEST_2340,72.68467
TEST_2341,48.7069
TEST_2342,136.42038
TEST_2343,167.67776
TEST_2344,1477.0988
TEST_2345,44.314884
TEST_2346,66.9541
TEST_2347,743.0839
TEST_2348,81.23252
TEST_2349,29.324055
TEST_2350,773.8432
TEST_2351,62.74515
TEST_2352,290.5356
TEST_2353,343.88092
TEST_2354,48.720177
TEST_2355,142.75598
TEST_2356,257.82584
TEST_2357,117.56642
TEST_2358,97.25519
TEST_2359,300.0628
TEST_2360,302.7413
TEST_2361,31.065012
TEST_2362,274.50424
TEST_2363,30.980558
TEST_2364,334.64694
TEST_2365,378.13535
TEST_2366,862.8685
TEST_2367,206.96619
TEST_2368,161.16347
TEST_2369,536.87067
TEST_2370,43.6768
TEST_2371,45.434635
TEST_2372,1329.5834
TEST_2373,332.61435
TEST_2374,359.41016
TEST_2375,35.49506
TEST_2376,351.05792
TEST_2377,681.04974
TEST_2378,114.19791
TEST_2379,67.81765
TEST_2380,187.84604
TEST_2381,192.15381
TEST_2382,126.746315
TEST_2383,561.851
TEST_2384,113.48305
TEST_2385,38.084225
TEST_2386,463.4662
TEST_2387,135.67567
TEST_2388,773.87195
TEST_2389,335.42834
TEST_2390,129.06223
TEST_2391,24.443546
TEST_2392,714.6918
TEST_2393,329.24396
TEST_2394,53.598534
TEST_2395,69.91952
TEST_2396,131.10944
TEST_2397,311.38705
TEST_2398,255.45456
TEST_2399,551.55865
TEST_2400,129.52754
TEST_2401,28.929369
TEST_2402,304.69162
TEST_2403,43.49431
TEST_2404,129.71452
TEST_2405,1075.2222
TEST_2406,50.824883
TEST_2407,1170.8687
TEST_2408,325.2431
TEST_2409,33.243042
TEST_2410,214.35385
TEST_2411,34.727104
TEST_2412,438.50223
TEST_2413,42.863533
TEST_2414,40.60395
TEST_2415,86.56668
TEST_2416,873.56396
TEST_2417,309.66486
TEST_2418,176.79729
TEST_2419,46.74447
TEST_2420,651.6718
TEST_2421,405.6985
TEST_2422,49.701332
TEST_2423,393.31924
TEST_2424,468.10364
TEST_2425,48.21953
TEST_2426,45.38591
TEST_2427,74.20648
TEST_2428,30.099184
TEST_2429,47.27648
TEST_2430,135.5402
TEST_2431,72.50096
TEST_2432,857.1547
TEST_2433,55.493034
TEST_2434,424.17215
TEST_2435,467.5255
TEST_2436,1241.9695
TEST_2437,440.06268
TEST_2438,203.28877
TEST_2439,581.04596
TEST_2440,183.3562
TEST_2441,44.729145
TEST_2442,35.19412
TEST_2443,178.81688
TEST_2444,293.1815
TEST_2445,59.705387
TEST_2446,46.621212
TEST_2447,91.13531
TEST_2448,33.204945
TEST_2449,232.4034
TEST_2450,81.5041
TEST_2451,44.075768
TEST_2452,283.37158
TEST_2453,45.244514
TEST_2454,92.281296
TEST_2455,32.847294
TEST_2456,55.892853
TEST_2457,34.223557
TEST_2458,166.33374
TEST_2459,255.07202
TEST_2460,469.16098
TEST_2461,42.948906
TEST_2462,63.159992
TEST_2463,786.6135
TEST_2464,138.74547
TEST_2465,254.91026
TEST_2466,403.7412
TEST_2467,75.09736
TEST_2468,140.52643
TEST_2469,138.3052
TEST_2470,135.73117
TEST_2471,445.41275
TEST_2472,187.17113
TEST_2473,750.3821
TEST_2474,387.45703
TEST_2475,312.58664
TEST_2476,1912.8914
TEST_2477,162.26596
TEST_2478,36.31694
TEST_2479,82.76185
TEST_2480,78.411736
TEST_2481,128.08478
TEST_2482,463.09128
TEST_2483,147.44624
TEST_2484,107.686356
TEST_2485,71.74923
TEST_2486,531.5342
TEST_2487,182.09143
TEST_2488,96.90139
TEST_2489,37.633137
TEST_2490,900.32587
TEST_2491,125.94105
TEST_2492,33.754707
TEST_2493,62.824467
TEST_2494,301.2561
TEST_2495,377.61246
TEST_2496,451.1277
TEST_2497,69.91164
TEST_2498,241.73096
TEST_2499,262.4832
TEST_2500,77.88302
TEST_2501,105.01675
TEST_2502,57.022133
TEST_2503,307.23038
TEST_2504,699.53015
TEST_2505,37.511406
TEST_2506,306.544
TEST_2507,57.730415
TEST_2508,77.489006
TEST_2509,210.15616
TEST_2510,517.7295
TEST_2511,61.5251
TEST_2512,175.37823
TEST_2513,207.3021
TEST_2514,303.03275
TEST_2515,114.99135
TEST_2516,50.15611
TEST_2517,149.41643
TEST_2518,98.631584
TEST_2519,49.423737
TEST_2520,549.9561
TEST_2521,39.038944
TEST_2522,132.7928
TEST_2523,403.39487
TEST_2524,304.18066
TEST_2525,68.59519
TEST_2526,359.89838
TEST_2527,530.1121
TEST_2528,583.50073
TEST_2529,151.65237
TEST_2530,97.64445
TEST_2531,517.781
TEST_2532,710.2775
TEST_2533,31.097937
TEST_2534,53.140846
TEST_2535,42.977104
TEST_2536,41.03129
TEST_2537,40.184223
TEST_2538,1246.0907
TEST_2539,93.03669
TEST_2540,766.5546
TEST_2541,90.720024
TEST_2542,83.16399
TEST_2543,196.9025
TEST_2544,59.531715
TEST_2545,447.97702
TEST_2546,157.71951
TEST_2547,111.384224
TEST_2548,675.1351
TEST_2549,81.767914
TEST_2550,70.57989
TEST_2551,307.02228
TEST_2552,86.37738
TEST_2553,314.4166
TEST_2554,101.60633
TEST_2555,256.4795
TEST_2556,71.09701
TEST_2557,42.38267
TEST_2558,641.06586
TEST_2559,29.573498
TEST_2560,29.814383
TEST_2561,28.446733
TEST_2562,2191.3975
TEST_2563,77.350204
TEST_2564,522.4628
TEST_2565,127.89215
TEST_2566,27.017872
TEST_2567,418.85916
TEST_2568,31.45121
TEST_2569,34.35511
TEST_2570,164.74648
TEST_2571,311.785
TEST_2572,59.32277
TEST_2573,418.87305
TEST_2574,826.61
TEST_2575,410.21597
TEST_2576,311.01392
TEST_2577,121.39426
TEST_2578,28.518282
TEST_2579,557.2752
TEST_2580,50.86767
TEST_2581,37.316452
TEST_2582,367.27277
TEST_2583,45.701492
TEST_2584,66.41021
TEST_2585,80.22938
TEST_2586,79.77514
TEST_2587,391.24377
TEST_2588,136.14883
TEST_2589,505.89066
TEST_2590,79.50814
TEST_2591,60.250675
TEST_2592,126.87747
TEST_2593,266.64398
TEST_2594,82.4931
TEST_2595,65.22319
TEST_2596,260.08163
TEST_2597,518.39417
TEST_2598,65.35226
TEST_2599,1070.5427
TEST_2600,455.75546
TEST_2601,82.570694
TEST_2602,100.73511
TEST_2603,504.5584
TEST_2604,889.3678
TEST_2605,68.68567
TEST_2606,112.88
TEST_2607,72.67905
TEST_2608,35.044376
TEST_2609,316.02026
TEST_2610,73.89205
TEST_2611,27.537567
TEST_2612,32.67261
TEST_2613,128.64787
TEST_2614,333.63553
TEST_2615,48.397697
TEST_2616,91.15931
TEST_2617,54.52607
TEST_2618,112.13727
TEST_2619,122.22202
TEST_2620,874.98145
TEST_2621,160.56793
TEST_2622,78.477646
TEST_2623,86.54056
TEST_2624,334.07452
TEST_2625,1782.0813
TEST_2626,1536.421
TEST_2627,203.41162
TEST_2628,54.341805
TEST_2629,46.796173
TEST_2630,57.7884
TEST_2631,151.18427
TEST_2632,42.370518
TEST_2633,135.23347
TEST_2634,468.10922
TEST_2635,2695.0627
TEST_2636,319.73068
TEST_2637,455.71347
TEST_2638,145.50781
TEST_2639,63.92854
TEST_2640,60.90473
TEST_2641,89.78813
TEST_2642,700.8058
TEST_2643,238.6109
TEST_2644,102.62857
TEST_2645,105.34808
TEST_2646,32.346012
TEST_2647,407.101
TEST_2648,132.24403
TEST_2649,116.31884
TEST_2650,97.67677
TEST_2651,92.87427
TEST_2652,902.5896
TEST_2653,525.93823
TEST_2654,53.117374
TEST_2655,344.28513
TEST_2656,285.6912
TEST_2657,312.7316
TEST_2658,405.26938
TEST_2659,422.35767
TEST_2660,426.3339
TEST_2661,176.65956
TEST_2662,72.565445
TEST_2663,62.876522
TEST_2664,114.525696
TEST_2665,100.5299
TEST_2666,50.007137
TEST_2667,138.31213
TEST_2668,512.13544
TEST_2669,66.56019
TEST_2670,160.05199
TEST_2671,365.23166
TEST_2672,60.74873
TEST_2673,67.62651
TEST_2674,75.1634
TEST_2675,209.4337
TEST_2676,42.56524
TEST_2677,61.61655
TEST_2678,32.499947
TEST_2679,304.03622
TEST_2680,2266.6719
TEST_2681,48.701057
TEST_2682,37.38663
TEST_2683,52.816822
TEST_2684,55.705807
TEST_2685,120.20834
TEST_2686,207.94
TEST_2687,29.9923
TEST_2688,41.15756
TEST_2689,173.4739
TEST_2690,78.54655
TEST_2691,185.20284
TEST_2692,132.36163
TEST_2693,82.51926
TEST_2694,104.84159
TEST_2695,743.84424
TEST_2696,484.07687
TEST_2697,33.242153
TEST_2698,33.34021
TEST_2699,1437.2501
TEST_2700,191.02905
TEST_2701,53.664303
TEST_2702,75.488785
TEST_2703,319.2259
TEST_2704,46.529152
TEST_2705,174.34311
TEST_2706,178.94145
TEST_2707,350.24884
TEST_2708,624.20935
TEST_2709,312.122
TEST_2710,122.745415
TEST_2711,75.90791
TEST_2712,254.24121
TEST_2713,31.638308
TEST_2714,110.80194
TEST_2715,164.19586
TEST_2716,236.63753
TEST_2717,369.86493
TEST_2718,37.575054
TEST_2719,68.54658
TEST_2720,195.5735
TEST_2721,309.44324
TEST_2722,86.90952
TEST_2723,209.00754
TEST_2724,245.87407
TEST_2725,39.23791
TEST_2726,51.111984
TEST_2727,52.75885
TEST_2728,113.35133
TEST_2729,57.999252
TEST_2730,35.642555
TEST_2731,208.37296
TEST_2732,438.4622
TEST_2733,541.0704
TEST_2734,79.929
TEST_2735,192.45338
TEST_2736,58.679577
TEST_2737,236.64566
TEST_2738,318.29758
TEST_2739,42.28257
TEST_2740,418.813
TEST_2741,632.44
TEST_2742,766.3047
TEST_2743,384.8282
TEST_2744,91.56196
TEST_2745,164.73955
TEST_2746,138.10405
TEST_2747,310.99844
TEST_2748,73.60179
TEST_2749,45.956154
TEST_2750,35.95325
TEST_2751,76.56984
TEST_2752,528.2609
TEST_2753,1098.6687
TEST_2754,35.804493
TEST_2755,99.34175
TEST_2756,80.18398
TEST_2757,696.0131
TEST_2758,233.4586
TEST_2759,777.5226
TEST_2760,311.89496
TEST_2761,169.26344
TEST_2762,55.0387
TEST_2763,327.91544
TEST_2764,34.821243
TEST_2765,827.50867
TEST_2766,206.3067
TEST_2767,197.00824
TEST_2768,75.06645
TEST_2769,132.41602
TEST_2770,124.87742
TEST_2771,195.58585
TEST_2772,398.93457
TEST_2773,33.145073
TEST_2774,260.0315
TEST_2775,328.10336
TEST_2776,439.60043
TEST_2777,112.46943
TEST_2778,650.4981
TEST_2779,53.21997
TEST_2780,141.05469
TEST_2781,1412.8319
TEST_2782,460.78003
TEST_2783,58.217987
TEST_2784,159.01244
TEST_2785,323.7343
TEST_2786,47.921486
TEST_2787,56.38166
TEST_2788,422.59308
TEST_2789,123.55411
TEST_2790,263.76672
TEST_2791,241.55463
TEST_2792,468.7505
TEST_2793,58.501347
TEST_2794,85.10597
TEST_2795,464.39175
TEST_2796,77.79804
TEST_2797,608.4888
TEST_2798,61.452244
TEST_2799,40.88422
TEST_2800,220.60576
TEST_2801,190.678
TEST_2802,43.039455
TEST_2803,225.83694
TEST_2804,49.73955
TEST_2805,43.855793
TEST_2806,75.1259
TEST_2807,324.4446
TEST_2808,220.09637
TEST_2809,93.35441
TEST_2810,261.1452
TEST_2811,358.34088
TEST_2812,73.51812
TEST_2813,94.80512
TEST_2814,225.13269
TEST_2815,41.59841
TEST_2816,43.783154
TEST_2817,71.851135
TEST_2818,61.61879
TEST_2819,46.82338
TEST_2820,46.066883
TEST_2821,183.63837
TEST_2822,346.0486
TEST_2823,36.146442
TEST_2824,191.52937
TEST_2825,1079.0145
TEST_2826,534.9341
TEST_2827,1246.1052
TEST_2828,81.80619
TEST_2829,1004.78723
TEST_2830,68.62919
TEST_2831,138.4352
TEST_2832,257.26874
TEST_2833,34.836864
TEST_2834,274.8172
TEST_2835,119.5347
TEST_2836,482.72064
TEST_2837,10.928579
TEST_2838,461.14227
TEST_2839,105.20904
TEST_2840,260.352
TEST_2841,169.1541
TEST_2842,1104.1929
TEST_2843,151.3748
TEST_2844,365.33173
TEST_2845,106.82798
TEST_2846,227.54398
TEST_2847,428.06918
TEST_2848,75.37503
TEST_2849,363.47168
TEST_2850,80.45781
TEST_2851,442.02838
TEST_2852,90.24118
TEST_2853,150.17668
TEST_2854,32.736267
TEST_2855,85.14789
TEST_2856,841.8929
TEST_2857,316.38992
TEST_2858,211.09943
TEST_2859,242.05118
TEST_2860,192.91537
TEST_2861,593.5582
TEST_2862,33.988834
TEST_2863,565.8966
TEST_2864,107.67988
TEST_2865,33.11328
TEST_2866,177.97865
TEST_2867,239.85834
TEST_2868,87.3307
TEST_2869,61.41553
TEST_2870,45.700027
TEST_2871,309.52707
TEST_2872,245.99812
TEST_2873,891.7504
TEST_2874,1045.1632
TEST_2875,57.008106
TEST_2876,43.442837
TEST_2877,1328.0465
TEST_2878,329.4807
TEST_2879,39.988483
TEST_2880,379.01205
TEST_2881,69.42543
TEST_2882,355.81464
TEST_2883,157.02298
TEST_2884,122.39551
TEST_2885,444.55524
TEST_2886,479.5324
TEST_2887,540.4759
TEST_2888,170.42113
TEST_2889,53.175854
TEST_2890,877.4638
TEST_2891,128.50298
TEST_2892,124.16258
TEST_2893,340.89386
TEST_2894,321.02728
TEST_2895,890.2624
TEST_2896,201.28645
TEST_2897,281.30707
TEST_2898,134.43552
TEST_2899,54.173916
TEST_2900,282.42126
TEST_2901,409.08356
TEST_2902,34.617477
TEST_2903,204.11041
TEST_2904,372.7863
TEST_2905,112.53599
TEST_2906,1723.2926
TEST_2907,223.97264
TEST_2908,73.90563
TEST_2909,63.79498
TEST_2910,957.58575
TEST_2911,263.35797
TEST_2912,135.72314
TEST_2913,36.851597
TEST_2914,1006.22015
TEST_2915,180.72514
TEST_2916,945.97534
TEST_2917,35.618053
TEST_2918,259.88278
TEST_2919,84.2108
TEST_2920,134.32285
TEST_2921,112.668785
TEST_2922,424.16577
TEST_2923,344.56396
TEST_2924,31.748615
TEST_2925,335.03925
TEST_2926,300.4175
TEST_2927,128.83034
TEST_2928,106.71985
TEST_2929,305.34195
TEST_2930,125.92488
TEST_2931,54.53227
TEST_2932,309.10635
TEST_2933,82.30051
TEST_2934,48.24357
TEST_2935,707.61365
TEST_2936,35.59972
TEST_2937,79.40782
TEST_2938,44.971195
TEST_2939,119.92073
TEST_2940,35.507042
TEST_2941,239.59421
TEST_2942,685.5509
TEST_2943,501.96375
TEST_2944,230.65547
TEST_2945,280.17764
TEST_2946,88.23517
TEST_2947,346.98602
TEST_2948,405.4053
TEST_2949,234.86746
TEST_2950,189.59587
TEST_2951,1450.3066
TEST_2952,155.05646
TEST_2953,90.61275
TEST_2954,78.648926
TEST_2955,695.6719
TEST_2956,831.94775
TEST_2957,343.36972
TEST_2958,204.501
TEST_2959,865.0458
TEST_2960,670.2821
TEST_2961,57.122375
TEST_2962,504.28873
TEST_2963,1698.124
TEST_2964,171.17712
TEST_2965,267.28732
TEST_2966,66.660126
TEST_2967,34.801403
TEST_2968,974.2877
TEST_2969,50.29525
TEST_2970,65.37518
TEST_2971,1089.694
TEST_2972,395.04718
TEST_2973,213.38223
TEST_2974,55.82395
TEST_2975,170.25659
TEST_2976,588.69183
TEST_2977,34.027657
TEST_2978,744.6169
TEST_2979,63.303368
TEST_2980,170.62996
TEST_2981,54.100895
TEST_2982,754.7487
TEST_2983,127.19069
TEST_2984,1504.2023
TEST_2985,159.51228
TEST_2986,196.49635
TEST_2987,315.9294
TEST_2988,61.132317
TEST_2989,489.4087
TEST_2990,37.185074
TEST_2991,1044.0387
TEST_2992,106.72328
TEST_2993,49.988365
TEST_2994,55.47921
TEST_2995,179.33713
TEST_2996,83.412445
TEST_2997,232.74509
TEST_2998,1300.448
TEST_2999,67.99401
TEST_3000,51.66973
TEST_3001,280.88654
TEST_3002,153.86925
TEST_3003,37.446304
TEST_3004,673.1988
TEST_3005,49.26494
TEST_3006,53.82255
TEST_3007,25.394773
TEST_3008,34.17102
TEST_3009,493.1217
TEST_3010,523.8548
TEST_3011,41.227074
TEST_3012,320.36032
TEST_3013,50.32837
TEST_3014,1373.1681
TEST_3015,267.45035
TEST_3016,47.9747
TEST_3017,1176.8817
TEST_3018,107.630135
TEST_3019,120.75991
TEST_3020,943.27045
TEST_3021,101.66704
TEST_3022,35.0775
TEST_3023,218.57314
TEST_3024,187.2572
TEST_3025,142.36707
TEST_3026,337.24985
TEST_3027,222.44658
TEST_3028,38.202194
TEST_3029,243.19359
TEST_3030,180.83685
TEST_3031,42.612366
TEST_3032,281.84778
TEST_3033,338.0674
TEST_3034,135.794
TEST_3035,84.03332
TEST_3036,184.30464
TEST_3037,38.847443
TEST_3038,55.115837
TEST_3039,346.30475
TEST_3040,63.805336
TEST_3041,156.14143
TEST_3042,51.480587
TEST_3043,64.69453
TEST_3044,353.93277
TEST_3045,126.364
TEST_3046,296.5208
TEST_3047,821.61505
TEST_3048,33.391922
TEST_3049,50.036644
TEST_3050,70.62233
TEST_3051,99.54299
TEST_3052,77.2452
TEST_3053,658.7168
TEST_3054,1228.2262
TEST_3055,444.40717
TEST_3056,255.46039
TEST_3057,405.5595
TEST_3058,293.10284
TEST_3059,48.741596
TEST_3060,78.021484
TEST_3061,587.83527
TEST_3062,168.4975
TEST_3063,94.42588
TEST_3064,39.879623
TEST_3065,249.34503
TEST_3066,447.1915
TEST_3067,98.6638
TEST_3068,62.429924
TEST_3069,154.42274
TEST_3070,809.1167
TEST_3071,241.27628
TEST_3072,180.51982
TEST_3073,357.21408
TEST_3074,101.171005
TEST_3075,109.49359
TEST_3076,73.05358
TEST_3077,402.9792
TEST_3078,72.4038
TEST_3079,37.649582
TEST_3080,286.31906
TEST_3081,61.281162
TEST_3082,433.8169
TEST_3083,57.74957
TEST_3084,696.84595
TEST_3085,1421.2075
TEST_3086,916.8004
TEST_3087,23.016201
TEST_3088,174.2584
TEST_3089,38.890057
TEST_3090,396.6411
TEST_3091,111.08324
TEST_3092,246.41493
TEST_3093,963.86676
TEST_3094,1381.4176
TEST_3095,167.41968
TEST_3096,510.80615
TEST_3097,35.863903
TEST_3098,746.9563
TEST_3099,157.1394
TEST_3100,62.273342
TEST_3101,35.29653
TEST_3102,57.43505
TEST_3103,160.91241
TEST_3104,62.490177
TEST_3105,230.2436
TEST_3106,82.42608
TEST_3107,119.62366
TEST_3108,43.57953
TEST_3109,566.9086
TEST_3110,168.18077
TEST_3111,69.36902
TEST_3112,60.88873
TEST_3113,307.1636
TEST_3114,134.1011
TEST_3115,595.9714
TEST_3116,179.62376
TEST_3117,99.46052
TEST_3118,383.8221
TEST_3119,49.113
TEST_3120,297.3382
TEST_3121,58.92357
TEST_3122,37.866955
TEST_3123,168.60849
TEST_3124,676.3775
TEST_3125,45.331814
TEST_3126,205.05803
TEST_3127,41.472836
TEST_3128,49.112453
TEST_3129,38.38976
TEST_3130,119.53417
TEST_3131,289.70743
TEST_3132,133.77657
TEST_3133,170.90637
TEST_3134,67.617836
TEST_3135,80.1467
TEST_3136,347.7048
TEST_3137,300.82404
TEST_3138,137.34055
TEST_3139,101.795555
TEST_3140,33.34456
TEST_3141,52.581963
TEST_3142,484.89114
TEST_3143,163.33304
TEST_3144,35.091118
TEST_3145,904.2808
TEST_3146,225.80522
TEST_3147,540.5945
TEST_3148,320.5512
TEST_3149,49.302017
TEST_3150,49.67241
TEST_3151,73.08552
TEST_3152,104.894455
TEST_3153,56.28277
TEST_3154,274.51938
TEST_3155,50.774845
TEST_3156,32.892067
TEST_3157,51.53555
TEST_3158,102.63229
TEST_3159,103.43236
TEST_3160,300.60696
TEST_3161,299.58508
TEST_3162,68.40002
TEST_3163,51.65887
TEST_3164,332.46024
TEST_3165,733.3702
TEST_3166,55.546257
TEST_3167,429.87323
TEST_3168,90.7466
TEST_3169,251.96666
TEST_3170,117.33665
TEST_3171,151.4043
TEST_3172,203.13907
TEST_3173,975.6982
TEST_3174,124.113716
TEST_3175,152.39119
TEST_3176,402.33286
TEST_3177,220.56837
TEST_3178,578.9304
TEST_3179,58.70766
TEST_3180,309.0059
TEST_3181,885.2909
TEST_3182,1005.505
TEST_3183,71.29695
TEST_3184,45.958183
TEST_3185,54.589333
TEST_3186,66.01945
TEST_3187,67.68226
TEST_3188,160.82149
TEST_3189,892.89105
TEST_3190,750.7185
TEST_3191,27.752853
TEST_3192,32.261604
TEST_3193,157.55592
TEST_3194,300.04272
TEST_3195,332.80466
TEST_3196,134.1814
TEST_3197,231.54036
TEST_3198,372.6428
TEST_3199,610.94165
TEST_3200,66.835884
TEST_3201,364.5111
TEST_3202,201.41298
TEST_3203,26.84054
TEST_3204,69.60778
TEST_3205,158.58984
TEST_3206,40.443684
TEST_3207,88.95348
TEST_3208,109.28468
TEST_3209,67.55655
TEST_3210,66.02718
TEST_3211,402.76465
TEST_3212,106.37906
TEST_3213,1187.1365
TEST_3214,37.29601
TEST_3215,362.32578
TEST_3216,58.492165
TEST_3217,114.48166
TEST_3218,54.0994
TEST_3219,130.60898
TEST_3220,99.59013
TEST_3221,319.80307
TEST_3222,48.638863
TEST_3223,601.2952
TEST_3224,466.97165
TEST_3225,372.57544
TEST_3226,122.31259
TEST_3227,619.9315
TEST_3228,710.5975
TEST_3229,34.09843
TEST_3230,159.17749
TEST_3231,498.5599
TEST_3232,31.37419
TEST_3233,65.54682
TEST_3234,31.08996
TEST_3235,124.097466
TEST_3236,35.293262
TEST_3237,657.836
TEST_3238,352.89435
TEST_3239,741.23645
TEST_3240,224.86296
TEST_3241,543.7299
TEST_3242,666.39105
TEST_3243,60.68491
TEST_3244,200.86076
TEST_3245,1079.5778
TEST_3246,46.659557
TEST_3247,353.31976
TEST_3248,495.02145
TEST_3249,301.15625
TEST_3250,30.940445
TEST_3251,465.19153
TEST_3252,97.31498
TEST_3253,49.067383
TEST_3254,74.81816
TEST_3255,66.52204
TEST_3256,446.00134
TEST_3257,96.86628
TEST_3258,80.295135
TEST_3259,545.94934
TEST_3260,41.86106
TEST_3261,280.81396
TEST_3262,124.82038
TEST_3263,164.86494
TEST_3264,1491.6442
TEST_3265,47.205433
TEST_3266,69.242966
TEST_3267,46.348854
TEST_3268,142.19615
TEST_3269,1678.0168
TEST_3270,791.9608
TEST_3271,28.026264
TEST_3272,455.70374
TEST_3273,172.5189
TEST_3274,32.820396
TEST_3275,366.95245
TEST_3276,343.82135
TEST_3277,366.13574
TEST_3278,944.3155
TEST_3279,30.428028
TEST_3280,46.775383
TEST_3281,68.607346
TEST_3282,70.74024
TEST_3283,186.49556
TEST_3284,46.825687
TEST_3285,911.5426
TEST_3286,366.89804
TEST_3287,55.871696
TEST_3288,720.0613
TEST_3289,60.230976
TEST_3290,165.88945
TEST_3291,162.32878
TEST_3292,89.294075
TEST_3293,240.41339
TEST_3294,58.117916
TEST_3295,65.81462
TEST_3296,907.53107
TEST_3297,569.76276
TEST_3298,440.4774
TEST_3299,1061.2286
TEST_3300,67.80012
TEST_3301,477.9718
TEST_3302,120.57378
TEST_3303,318.22522
TEST_3304,84.13833
TEST_3305,341.62686
TEST_3306,411.1355
TEST_3307,322.42053
TEST_3308,155.26831
TEST_3309,167.5672
TEST_3310,95.85175
TEST_3311,72.50233
TEST_3312,209.15463
TEST_3313,64.87669
TEST_3314,406.1743
TEST_3315,57.602913
TEST_3316,35.456676
TEST_3317,65.959114
TEST_3318,127.331055
TEST_3319,249.53963
TEST_3320,1082.6523
TEST_3321,64.4608
TEST_3322,239.82574
TEST_3323,138.01422
TEST_3324,26.006063
TEST_3325,84.497795
TEST_3326,163.43599
TEST_3327,353.62814
TEST_3328,67.17281
TEST_3329,417.397
TEST_3330,42.805347
TEST_3331,291.92438
TEST_3332,110.44636
TEST_3333,82.66361
TEST_3334,36.94373
TEST_3335,221.98662
TEST_3336,234.9124
TEST_3337,97.621796
TEST_3338,395.8603
TEST_3339,92.52194
TEST_3340,770.4047
TEST_3341,326.57507
TEST_3342,443.51614
TEST_3343,83.10576
TEST_3344,326.47345
TEST_3345,110.041916
TEST_3346,135.3445
TEST_3347,271.37372
TEST_3348,41.361347
TEST_3349,71.103096
TEST_3350,128.89647
TEST_3351,68.28237
TEST_3352,192.07198
TEST_3353,92.91194
TEST_3354,133.08916
TEST_3355,47.55674
TEST_3356,274.0589
TEST_3357,81.64208
TEST_3358,348.49664
TEST_3359,73.00898
TEST_3360,347.15884
TEST_3361,199.73221
TEST_3362,434.79434
TEST_3363,29.630264
TEST_3364,47.90918
TEST_3365,259.7549
TEST_3366,52.925858
TEST_3367,105.57177
TEST_3368,186.3304
TEST_3369,190.65189
TEST_3370,180.60725
TEST_3371,118.00729
TEST_3372,263.66208
TEST_3373,376.3352
TEST_3374,94.245514
TEST_3375,54.840565
TEST_3376,80.30976
TEST_3377,749.0074
TEST_3378,672.3962
TEST_3379,262.98053
TEST_3380,36.91879
TEST_3381,47.819088
TEST_3382,53.248196
TEST_3383,126.05223
TEST_3384,387.71826
TEST_3385,777.49023
TEST_3386,85.631676
TEST_3387,185.46725
TEST_3388,183.67303
TEST_3389,37.456722
TEST_3390,43.32061
TEST_3391,83.60632
TEST_3392,36.79491
TEST_3393,51.687496
TEST_3394,261.98248
TEST_3395,111.061806
TEST_3396,342.00665
TEST_3397,341.10413
TEST_3398,75.24734
TEST_3399,221.8682
TEST_3400,90.34999
TEST_3401,31.111963
TEST_3402,209.48364
TEST_3403,98.228386
TEST_3404,38.390907
TEST_3405,270.43814
TEST_3406,386.07867
TEST_3407,284.6462
TEST_3408,120.26058
TEST_3409,200.1075
TEST_3410,39.843246
TEST_3411,333.29764
TEST_3412,22.862482
TEST_3413,67.74274
TEST_3414,46.801167
TEST_3415,163.36758
TEST_3416,164.19707
TEST_3417,331.92236
TEST_3418,338.64468
TEST_3419,66.87262
TEST_3420,114.33953
TEST_3421,61.40222
TEST_3422,329.08444
TEST_3423,62.55003
TEST_3424,58.595848
TEST_3425,77.67207
TEST_3426,314.01343
TEST_3427,37.1385
TEST_3428,106.10292
TEST_3429,382.41913
TEST_3430,52.617447
TEST_3431,228.65671
TEST_3432,155.05516
TEST_3433,920.7773
TEST_3434,1346.4303
TEST_3435,218.81924
TEST_3436,89.13779
TEST_3437,33.17524
TEST_3438,50.718338
TEST_3439,241.015
TEST_3440,160.83577
TEST_3441,168.21481
TEST_3442,1914.8484
TEST_3443,132.4701
TEST_3444,62.069405
TEST_3445,58.071033
TEST_3446,163.84625
TEST_3447,29.460012
TEST_3448,94.17646
TEST_3449,62.52694
TEST_3450,32.77535
TEST_3451,501.2639
TEST_3452,66.868256
TEST_3453,91.15555
TEST_3454,432.23392
TEST_3455,67.515976
TEST_3456,50.450542
TEST_3457,300.5616
TEST_3458,200.08945
TEST_3459,172.62148
TEST_3460,40.460503
TEST_3461,240.99492
TEST_3462,108.917564
TEST_3463,92.69455
TEST_3464,381.69092
TEST_3465,137.74495
TEST_3466,164.9273
TEST_3467,51.41441
TEST_3468,87.00984
TEST_3469,39.788177
TEST_3470,119.26027
TEST_3471,465.3471
TEST_3472,343.94812
TEST_3473,275.48917
TEST_3474,63.70439
TEST_3475,436.86917
TEST_3476,170.61972
TEST_3477,132.28802
TEST_3478,28.138865
TEST_3479,257.6708
TEST_3480,66.01337
TEST_3481,30.626753
TEST_3482,51.342133
TEST_3483,754.341
TEST_3484,662.9741
TEST_3485,60.37762
TEST_3486,83.98388
TEST_3487,114.899994
TEST_3488,1058.2823
TEST_3489,68.26193
TEST_3490,66.10488
TEST_3491,195.1018
TEST_3492,430.09766
